date,tipe,provinsi,kabupaten,nilai_idr_bn
1990-03-01,Domestic,Aceh,East Aceh,0.7469
1990-03-01,Domestic,Aceh,South Aceh,3.1129
1990-03-01,Domestic,Banten,Serang,7.03
1990-03-01,Domestic,Banten,Tangerang,115.1398
1990-03-01,Domestic,Central Java,Karanganyar,1.9657
1990-03-01,Domestic,Central Java,Purworejo,2.1128
1990-03-01,Domestic,Central Sulawesi,Poso,0.8621
1990-03-01,Domestic,East Java,Sidoarjo,2.2189
1990-03-01,Domestic,East Java,Tulungagung,23.2111
1990-03-01,Domestic,Jambi,Sarolangun,0.5651
1990-03-01,Domestic,North Sumatera,Simalungun,0.1284
1990-03-01,Domestic,South Sulawesi,Takalar,0.4628
1990-03-01,Domestic,South Sumatera,Musi Rawas,0.7644
1990-03-01,Domestic,West Java,Bandung,114.0779
1990-03-01,Domestic,West Java,Bogor,14.5246
1990-03-01,Domestic,West Kalimantan,Ketapang,1.7793
1990-03-01,Domestic,West Kalimantan,Mempawah,6.968
1990-03-01,Domestic,West Sumatera,Padang Pariaman,9.1226
1990-03-01,Domestic,West Sumatera,Sijunjung,1.5834
1990-06-01,Domestic,Aceh,East Aceh,6.9547
1990-06-01,Domestic,Bali,Klungkung,0.0844
1990-06-01,Domestic,Banten,Tangerang,65.7992
1990-06-01,Domestic,Central Java,Demak,2.5204
1990-06-01,Domestic,Central Java,Karanganyar,2.5173
1990-06-01,Domestic,Central Java,Kudus,1.7381
1990-06-01,Domestic,Central Kalimantan,North Barito,1.8206
1990-06-01,Domestic,East Java,Kediri,118.0148
1990-06-01,Domestic,East Java,Malang,1.02
1990-06-01,Domestic,East Java,Mojokerto,1.41
1990-06-01,Domestic,East Java,Pasuruan,1.399
1990-06-01,Domestic,East Java,Sidoarjo,0.3
1990-06-01,Domestic,East Kalimantan,Kutai,4.6314
1990-06-01,Domestic,East Kalimantan,Kutai Kartanegara,4.6314
1990-06-01,Domestic,Jambi,Sarolangun,0.3722
1990-06-01,Domestic,North Sumatera,Langkat,2.2717
1990-06-01,Domestic,North Sumatera,North Tapanuli,220.9743
1990-06-01,Domestic,Riau,Bengkalis,21.1619
1990-06-01,Domestic,South Sumatera,Muara Enim,1.151
1990-06-01,Domestic,South Sumatera,Musi Banyuasin,1.7565
1990-06-01,Domestic,West Java,Bandung,21.2055
1990-06-01,Domestic,West Java,Bekasi,77.1707
1990-06-01,Domestic,West Java,Bogor,2.0
1990-06-01,Domestic,West Java,Cianjur,28.555
1990-06-01,Domestic,West Java,Purwakarta,10.7675
1990-06-01,Domestic,West Java,Sukabumi,3.55
1990-06-01,Domestic,West Java,Sumedang,1.912
1990-06-01,Domestic,West Nusa Tenggara,Sumbawa,1.0779
1990-06-01,Domestic,West Sumatera,Padang Pariaman,4.4643
1990-09-01,Domestic,Aceh,East Aceh,8.189
1990-09-01,Domestic,Bangka Belitung,Bangka,3.4077
1990-09-01,Domestic,Banten,Serang,13.0226
1990-09-01,Domestic,Banten,Tangerang,15.554
1990-09-01,Domestic,Central Java,Cilacap,3.7235
1990-09-01,Domestic,Central Java,Demak,4.725
1990-09-01,Domestic,Central Java,Karanganyar,5.47
1990-09-01,Domestic,Central Java,Sukoharjo,3.702
1990-09-01,Domestic,Central Kalimantan,East Kotawaringin,0.7501
1990-09-01,Domestic,Central Sulawesi,Donggala,0.6999
1990-09-01,Domestic,DI Yogyakarta,Sleman,0.0925
1990-09-01,Domestic,East Java,Gresik,2.996
1990-09-01,Domestic,East Java,Jember,0.1895
1990-09-01,Domestic,East Java,Malang,13.0639
1990-09-01,Domestic,East Java,Pasuruan,2.8049
1990-09-01,Domestic,Lampung,Central Lampung,1.4611
1990-09-01,Domestic,North Sumatera,Langkat,3.9805
1990-09-01,Domestic,Riau,Bengkalis,13.8611
1990-09-01,Domestic,South East Sulawesi,Kolaka,22.9997
1990-09-01,Domestic,West Java,Bandung,3.772
1990-09-01,Domestic,West Java,Bekasi,7.4097
1990-09-01,Domestic,West Java,Bogor,17.8988
1990-09-01,Domestic,West Java,Sumedang,14.0757
1990-12-01,Domestic,Bali,Badung,7.575
1990-12-01,Domestic,Bali,Buleleng,0.025
1990-12-01,Domestic,Banten,Serang,101.1
1990-12-01,Domestic,Banten,Tangerang,0.7323
1990-12-01,Domestic,Central Java,Batang,0.9
1990-12-01,Domestic,Central Java,Karanganyar,9.3632
1990-12-01,Domestic,Central Java,Kendal,62.5371
1990-12-01,Domestic,Central Java,Semarang,12.8554
1990-12-01,Domestic,DI Yogyakarta,Bantul,0.3153
1990-12-01,Domestic,DI Yogyakarta,Kulon Progo,0.1195
1990-12-01,Domestic,East Java,Gresik,81.0934
1990-12-01,Domestic,East Java,Madiun,9.709
1990-12-01,Domestic,East Java,Pacitan,6.148
1990-12-01,Domestic,East Java,Pasuruan,5.9789
1990-12-01,Domestic,East Java,Sidoarjo,3.5138
1990-12-01,Domestic,East Java,Tulungagung,2.2817
1990-12-01,Domestic,North Sumatera,Labuhanbatu,163.668
1990-12-01,Domestic,Papua,Biak Numfor,69.4
1990-12-01,Domestic,South Kalimantan,Barito Kuala,5.8004
1990-12-01,Domestic,South Sulawesi,Pinrang,0.1019
1990-12-01,Domestic,South Sumatera,Ogan Komering Ilir,16.0649
1990-12-01,Domestic,West Java,Bekasi,17.6477
1990-12-01,Domestic,West Java,Bogor,12.5965
1990-12-01,Domestic,West Java,Sumedang,21.7513
1990-12-01,Domestic,West Sulawesi,Mamuju,0.213
1991-03-01,Domestic,Banten,Tangerang,55.1193
1991-03-01,Domestic,Central Java,Demak,1.944
1991-03-01,Domestic,Central Java,Semarang,0.383
1991-03-01,Domestic,Central Java,Wonosobo,13.999
1991-03-01,Domestic,Central Sulawesi,Donggala,0.6254
1991-03-01,Domestic,East Java,Gresik,1.782
1991-03-01,Domestic,East Java,Pasuruan,11.439
1991-03-01,Domestic,East Java,Sidoarjo,0.9184
1991-03-01,Domestic,East Java,Tulungagung,4.6565
1991-03-01,Domestic,East Kalimantan,Kutai,6.6391
1991-03-01,Domestic,East Kalimantan,Kutai Kartanegara,6.6391
1991-03-01,Domestic,North Sumatera,Deli Serdang,6.5892
1991-03-01,Domestic,Riau,Bengkalis,10.5548
1991-03-01,Domestic,Riau Islands,Bintan,11.8481
1991-03-01,Domestic,South East Sulawesi,Kendari,6.4498
1991-03-01,Domestic,South Sulawesi,Sidenreng Rappang,0.2373
1991-03-01,Domestic,South Sumatera,Ogan Komering Ilir,2.3964
1991-03-01,Domestic,West Java,Bandung,82.8987
1991-03-01,Domestic,West Java,Bekasi,7.185
1991-03-01,Domestic,West Java,Bogor,2.0214
1991-03-01,Domestic,West Java,Cianjur,0.65
1991-03-01,Domestic,West Java,Garut,27.2461
1991-03-01,Domestic,West Java,Karawang,5.8
1991-03-01,Domestic,West Kalimantan,Mempawah,28.641
1991-03-01,Domestic,West Sulawesi,Mamuju,0.248
1991-06-01,Domestic,Bali,Badung,30.8696
1991-06-01,Domestic,Bali,Buleleng,3.017
1991-06-01,Domestic,Bali,Tabanan,0.5421
1991-06-01,Domestic,Banten,Serang,33.278
1991-06-01,Domestic,Banten,Tangerang,69.2608
1991-06-01,Domestic,Central Java,Boyolali,17.9781
1991-06-01,Domestic,Central Java,Demak,3.2569
1991-06-01,Domestic,Central Java,Pekalongan,0.8099
1991-06-01,Domestic,DI Yogyakarta,Sleman,5.8989
1991-06-01,Domestic,East Java,Gresik,3.2583
1991-06-01,Domestic,East Java,Pasuruan,3.8471
1991-06-01,Domestic,East Java,Probolinggo,1.4823
1991-06-01,Domestic,East Java,Sidoarjo,1.8523
1991-06-01,Domestic,Jambi,Batanghari,0.353
1991-06-01,Domestic,Lampung,Central Lampung,11.984
1991-06-01,Domestic,Lampung,North Lampung,0.4142
1991-06-01,Domestic,Maluku,Buru,22.986
1991-06-01,Domestic,Maluku,Central Maluku,8.2528
1991-06-01,Domestic,North Sulawesi,Minahasa,9.225
1991-06-01,Domestic,North Sumatera,Karo,6.2045
1991-06-01,Domestic,South East Sulawesi,Kendari,1.339
1991-06-01,Domestic,South Kalimantan,Tanah Laut,1.0957
1991-06-01,Domestic,South Sumatera,Musi Banyuasin,9.846
1991-06-01,Domestic,West Java,Bandung,65.3915
1991-06-01,Domestic,West Java,Bekasi,44.636
1991-06-01,Domestic,West Java,Bogor,14.618
1991-09-01,Domestic,Bali,Badung,105.04
1991-09-01,Domestic,Banten,Serang,6.204
1991-09-01,Domestic,Banten,Tangerang,7.891
1991-09-01,Domestic,Central Java,Karanganyar,106.2778
1991-09-01,Domestic,Central Kalimantan,East Kotawaringin,4.6732
1991-09-01,Domestic,East Java,Banyuwangi,4.193
1991-09-01,Domestic,East Java,Gresik,13.9025
1991-09-01,Domestic,East Java,Pasuruan,11.511
1991-09-01,Domestic,East Java,Sidoarjo,1.4934
1991-09-01,Domestic,East Kalimantan,Kutai,32.6141
1991-09-01,Domestic,East Kalimantan,Kutai Kartanegara,32.6141
1991-09-01,Domestic,East Nusa Tenggara,Kupang,0.9904
1991-09-01,Domestic,Lampung,Central Lampung,6.8132
1991-09-01,Domestic,North Sulawesi,Minahasa,0.0322
1991-09-01,Domestic,North Sumatera,Deli Serdang,5.3385
1991-09-01,Domestic,North Sumatera,South Tapanuli,7.418
1991-09-01,Domestic,Riau Islands,Bintan,1.075
1991-09-01,Domestic,South Sulawesi,Luwu,7.27
1991-09-01,Domestic,South Sulawesi,Maros,1.0708
1991-09-01,Domestic,West Java,Bandung,16.4824
1991-09-01,Domestic,West Java,Bekasi,6.4843
1991-09-01,Domestic,West Java,Bogor,0.2585
1991-09-01,Domestic,West Java,Karawang,2.3068
1991-09-01,Domestic,West Java,Sumedang,0.96
1991-09-01,Domestic,West Nusa Tenggara,West Lombok,2.1
1991-09-01,Domestic,West Sumatera,Padang Pariaman,2.3658
1991-12-01,Domestic,Aceh,East Aceh,3.3905
1991-12-01,Domestic,Banten,Serang,2.579
1991-12-01,Domestic,Banten,Tangerang,35.7314
1991-12-01,Domestic,Central Sulawesi,Donggala,0.5985
1991-12-01,Domestic,DI Yogyakarta,Sleman,2.6825
1991-12-01,Domestic,East Java,Gresik,2.0742
1991-12-01,Domestic,East Java,Pasuruan,2.6674
1991-12-01,Domestic,East Java,Probolinggo,3.7154
1991-12-01,Domestic,East Java,Sidoarjo,13.6177
1991-12-01,Domestic,Lampung,North Lampung,65.1234
1991-12-01,Domestic,Riau,Bengkalis,3.2627
1991-12-01,Domestic,South Kalimantan,Banjar,10.0055
1991-12-01,Domestic,South Sumatera,Ogan Komering Ilir,64.4736
1991-12-01,Domestic,West Java,Bandung,67.9343
1991-12-01,Domestic,West Java,Bekasi,6.0195
1991-12-01,Domestic,West Java,Bogor,64.3562
1991-12-01,Domestic,West Java,Karawang,22.8867
1991-12-01,Domestic,West Java,Subang,6.103
1991-12-01,Domestic,West Java,Sumedang,11.4269
1992-03-01,Domestic,Banten,Serang,27.7849
1992-03-01,Domestic,Banten,Tangerang,187.8738
1992-03-01,Domestic,Central Java,Demak,5.4975
1992-03-01,Domestic,Central Java,Karanganyar,4.3562
1992-03-01,Domestic,Central Java,Purbalingga,3.8795
1992-03-01,Domestic,Central Java,Semarang,19.1426
1992-03-01,Domestic,Central Kalimantan,East Kotawaringin,67.4645
1992-03-01,Domestic,Central Kalimantan,Kapuas,34.968
1992-03-01,Domestic,East Java,Gresik,3.6478
1992-03-01,Domestic,East Java,Malang,15.0879
1992-03-01,Domestic,East Java,Mojokerto,31.87
1992-03-01,Domestic,East Java,Sidoarjo,34.657
1992-03-01,Domestic,East Kalimantan,Kutai,5.3164
1992-03-01,Domestic,East Kalimantan,Kutai Kartanegara,5.3164
1992-03-01,Domestic,Lampung,Central Lampung,214.429
1992-03-01,Domestic,Maluku,Buru,1.2986
1992-03-01,Domestic,North Sumatera,Deli Serdang,4.9587
1992-03-01,Domestic,North Sumatera,Labuhanbatu,13.769
1992-03-01,Domestic,Riau,Bengkalis,34.396
1992-03-01,Domestic,Riau Islands,Bintan,2.3965
1992-03-01,Domestic,South Sumatera,Ogan Komering Ilir,31.176
1992-03-01,Domestic,West Java,Bandung,60.6533
1992-03-01,Domestic,West Java,Bogor,1.7443
1992-03-01,Domestic,West Java,Karawang,10.0903
1992-03-01,Domestic,West Kalimantan,Mempawah,56.0533
1992-03-01,Domestic,West Kalimantan,Sanggau,10.9227
1992-03-01,Domestic,West Nusa Tenggara,Bima,1.0878
1992-06-01,Domestic,Bangka Belitung,Bangka,7.842
1992-06-01,Domestic,Banten,Serang,29.7865
1992-06-01,Domestic,Banten,Tangerang,7.7825
1992-06-01,Domestic,Central Java,Karanganyar,1.9657
1992-06-01,Domestic,Central Java,Pemalang,1.028
1992-06-01,Domestic,Central Java,Semarang,19.9699
1992-06-01,Domestic,Central Kalimantan,North Barito,8.0105
1992-06-01,Domestic,East Java,Gresik,19.7458
1992-06-01,Domestic,East Java,Jember,0.3399
1992-06-01,Domestic,East Java,Pasuruan,37.8945
1992-06-01,Domestic,East Java,Sidoarjo,42.541
1992-06-01,Domestic,Maluku,South East Maluku,158.7089
1992-06-01,Domestic,North Sulawesi,North Minahasa,0.0057
1992-06-01,Domestic,Riau,Bengkalis,4.8628
1992-06-01,Domestic,South Kalimantan,Banjar,2.243
1992-06-01,Domestic,South Kalimantan,Tanah Laut,2.2154
1992-06-01,Domestic,South Sumatera,Musi Banyuasin,16.3122
1992-06-01,Domestic,West Java,Bandung,8.8834
1992-06-01,Domestic,West Java,Bekasi,223.509
1992-06-01,Domestic,West Java,Bogor,34.3626
1992-06-01,Domestic,West Kalimantan,Sintang,2.073
1992-06-01,Domestic,West Papua,Manokwari,10.215
1992-09-01,Domestic,Bangka Belitung,Belitung,7.0735
1992-09-01,Domestic,Banten,Tangerang,4.3775
1992-09-01,Domestic,Central Kalimantan,East Kotawaringin,4.36
1992-09-01,Domestic,East Java,Banyuwangi,6.148
1992-09-01,Domestic,East Java,Gresik,9.5338
1992-09-01,Domestic,East Java,Malang,11.2174
1992-09-01,Domestic,East Java,Pasuruan,14.7
1992-09-01,Domestic,Jambi,East Tanjung Jabung,32.3689
1992-09-01,Domestic,North Maluku,West Halmahera,70.8911
1992-09-01,Domestic,North Sumatera,Langkat,14.2448
1992-09-01,Domestic,West Java,Bekasi,3.2017
1992-09-01,Domestic,West Java,Bogor,13.6046
1992-09-01,Domestic,West Java,Sukabumi,3.1056
1992-09-01,Domestic,West Sumatera,Agam,4.1097
1992-12-01,Domestic,Banten,Serang,21.39
1992-12-01,Domestic,Banten,Tangerang,404.4946
1992-12-01,Domestic,Central Java,Karanganyar,7.626
1992-12-01,Domestic,Central Java,Kudus,1.5402
1992-12-01,Domestic,Central Java,Pekalongan,4.4845
1992-12-01,Domestic,Central Java,Semarang,51.8767
1992-12-01,Domestic,Central Kalimantan,Kapuas,1.158
1992-12-01,Domestic,East Java,Gresik,0.4731
1992-12-01,Domestic,East Java,Pasuruan,13.4567
1992-12-01,Domestic,East Java,Sidoarjo,8.9575
1992-12-01,Domestic,East Kalimantan,Kutai,0.5243
1992-12-01,Domestic,East Kalimantan,Kutai Kartanegara,0.5243
1992-12-01,Domestic,Lampung,South Lampung,7.6518
1992-12-01,Domestic,North Sulawesi,Bolaang Mangondow,3.8815
1992-12-01,Domestic,North Sumatera,Labuhanbatu,1.8144
1992-12-01,Domestic,Riau,Bengkalis,8.8906
1992-12-01,Domestic,Riau Islands,Bintan,58.497
1992-12-01,Domestic,West Java,Bandung,102.1633
1992-12-01,Domestic,West Java,Bekasi,371.0845
1992-12-01,Domestic,West Java,Bogor,51.4831
1992-12-01,Domestic,West Java,Karawang,96.1943
1992-12-01,Domestic,West Java,Sukabumi,6.8712
1992-12-01,Domestic,West Java,Sumedang,155.0429
1992-12-01,Domestic,West Nusa Tenggara,West Lombok,1.0739
1993-03-01,Domestic,Bali,Badung,8.151
1993-03-01,Domestic,Bali,Gianyar,1.342
1993-03-01,Domestic,Banten,Tangerang,243.6875
1993-03-01,Domestic,Central Java,Banjarnegara,20.536
1993-03-01,Domestic,East Java,Sidoarjo,36.1636
1993-03-01,Domestic,Lampung,North Lampung,7.126
1993-03-01,Domestic,Papua,Jayapura,2.5756
1993-03-01,Domestic,West Java,Bandung,14.7417
1993-03-01,Domestic,West Java,Bekasi,21.7862
1993-03-01,Domestic,West Java,Bogor,593.0588
1993-03-01,Domestic,West Java,Cianjur,1.007
1993-03-01,Domestic,West Java,Sukabumi,4.3356
1993-03-01,Domestic,West Java,Sumedang,4.5565
1993-03-01,Domestic,West Nusa Tenggara,West Lombok,3.942
1993-06-01,Domestic,Bali,Badung,0.4018
1993-06-01,Domestic,Banten,Serang,417.3
1993-06-01,Domestic,Banten,Tangerang,74.6566
1993-06-01,Domestic,East Java,Banyuwangi,1.1754
1993-06-01,Domestic,East Java,Gresik,0.6
1993-06-01,Domestic,East Nusa Tenggara,Manggarai,1.1689
1993-06-01,Domestic,North Sumatera,Deli Serdang,4.0528
1993-06-01,Domestic,Riau,Bengkalis,2.768
1993-06-01,Domestic,South Kalimantan,Barito Kuala,21.4153
1993-06-01,Domestic,West Java,Bandung,53.872
1993-06-01,Domestic,West Java,Bekasi,31.513
1993-06-01,Domestic,West Java,Bogor,2.9508
1993-06-01,Domestic,West Java,Cianjur,4.1056
1993-06-01,Domestic,West Java,Cirebon,16.2279
1993-06-01,Domestic,West Kalimantan,Sanggau,3.6318
1993-09-01,Domestic,Bali,Badung,0.6005
1993-09-01,Domestic,Banten,Tangerang,64.2404
1993-09-01,Domestic,Central Java,Batang,1.0319
1993-09-01,Domestic,Central Java,Karanganyar,13.4175
1993-09-01,Domestic,Central Java,Semarang,1.4
1993-09-01,Domestic,Central Java,Sukoharjo,2.0038
1993-09-01,Domestic,Central Java,Temanggung,2.4
1993-09-01,Domestic,East Java,Banyuwangi,2.352
1993-09-01,Domestic,East Java,Gresik,13.1127
1993-09-01,Domestic,East Java,Madiun,46.147
1993-09-01,Domestic,East Java,Mojokerto,3.0963
1993-09-01,Domestic,East Java,Pasuruan,1.61
1993-09-01,Domestic,East Java,Sidoarjo,16.4663
1993-09-01,Domestic,East Java,Sumenep,26.2111
1993-09-01,Domestic,East Java,Tulungagung,0.0221
1993-09-01,Domestic,Jambi,Batanghari,8.4005
1993-09-01,Domestic,Jambi,Bungo,10.0
1993-09-01,Domestic,Jambi,West Tanjung Jabung,0.775
1993-09-01,Domestic,Lampung,Central Lampung,5.8986
1993-09-01,Domestic,Lampung,South Lampung,20.8949
1993-09-01,Domestic,North Sumatera,Asahan,1.198
1993-09-01,Domestic,North Sumatera,Deli Serdang,309.846
1993-09-01,Domestic,Riau,Indragiri Hulu,1.0125
1993-09-01,Domestic,South Kalimantan,Banjar,1.0237
1993-09-01,Domestic,South Kalimantan,Barito Kuala,14.9209
1993-09-01,Domestic,South Sulawesi,Maros,0.5571
1993-09-01,Domestic,South Sumatera,Musi Rawas,3.5925
1993-09-01,Domestic,West Java,Bandung,0.3445
1993-09-01,Domestic,West Java,Bekasi,348.3386
1993-09-01,Domestic,West Java,Bogor,2.6756
1993-09-01,Domestic,West Java,Karawang,193.9928
1993-12-01,Domestic,Bali,Badung,1.1156
1993-12-01,Domestic,Banten,Serang,491.5407
1993-12-01,Domestic,Banten,Tangerang,75.4808
1993-12-01,Domestic,Central Java,Magelang,3.3165
1993-12-01,Domestic,Central Java,Semarang,673.6841
1993-12-01,Domestic,Central Java,Sragen,24.9604
1993-12-01,Domestic,Central Java,Sukoharjo,321.2133
1993-12-01,Domestic,Central Kalimantan,Kapuas,1.525
1993-12-01,Domestic,DI Yogyakarta,Sleman,26.6766
1993-12-01,Domestic,East Java,Gresik,103.5494
1993-12-01,Domestic,East Java,Kediri,3.6599
1993-12-01,Domestic,East Java,Malang,24.5418
1993-12-01,Domestic,East Java,Pasuruan,6.0541
1993-12-01,Domestic,East Java,Sidoarjo,46.9253
1993-12-01,Domestic,East Kalimantan,Kutai,15.0364
1993-12-01,Domestic,East Kalimantan,Kutai Kartanegara,15.0364
1993-12-01,Domestic,East Nusa Tenggara,Kupang,1.87
1993-12-01,Domestic,North Sumatera,Asahan,5.053
1993-12-01,Domestic,North Sumatera,Deli Serdang,0.7457
1993-12-01,Domestic,North Sumatera,Langkat,3.8656
1993-12-01,Domestic,Riau,Bengkalis,35.7464
1993-12-01,Domestic,South Kalimantan,Central Hulu Sungai,1.3594
1993-12-01,Domestic,South Kalimantan,North Hulu Sungai,1.3594
1993-12-01,Domestic,South Sumatera,Musi Banyuasin,0.4266
1993-12-01,Domestic,West Java,Bandung,92.6595
1993-12-01,Domestic,West Java,Bekasi,644.5165
1993-12-01,Domestic,West Java,Bogor,45.2579
1993-12-01,Domestic,West Java,Karawang,23.0145
1993-12-01,Domestic,West Java,Purwakarta,41.2264
1993-12-01,Domestic,West Java,Subang,8.7489
1993-12-01,Domestic,West Java,Sukabumi,3.2271
1993-12-01,Domestic,West Java,Sumedang,33.3002
1993-12-01,Domestic,West Java,Tasikmalaya,2.9174
1993-12-01,Domestic,West Kalimantan,Mempawah,18.1268
1994-03-01,Domestic,Bali,Badung,1.7822
1994-03-01,Domestic,Bangka Belitung,Belitung,7.7193
1994-03-01,Domestic,Banten,Serang,107.74
1994-03-01,Domestic,Banten,Tangerang,434.3231
1994-03-01,Domestic,Central Java,Demak,1.5273
1994-03-01,Domestic,Central Java,Karanganyar,55.6175
1994-03-01,Domestic,Central Java,Pekalongan,32.1892
1994-03-01,Domestic,Central Java,Pemalang,9.3408
1994-03-01,Domestic,Central Java,Purworejo,2.8795
1994-03-01,Domestic,Central Java,Semarang,152.4099
1994-03-01,Domestic,Central Kalimantan,North Barito,3.8019
1994-03-01,Domestic,DI Yogyakarta,Gunung Kidul,3.7624
1994-03-01,Domestic,East Java,Blitar,0.42
1994-03-01,Domestic,East Java,Gresik,16.0317
1994-03-01,Domestic,East Java,Jombang,6.9443
1994-03-01,Domestic,East Java,Malang,4.532
1994-03-01,Domestic,East Java,Mojokerto,40.5763
1994-03-01,Domestic,East Java,Pasuruan,40.5833
1994-03-01,Domestic,East Java,Sidoarjo,23.4923
1994-03-01,Domestic,East Java,Situbondo,4.7135
1994-03-01,Domestic,North Sumatera,Deli Serdang,7.7154
1994-03-01,Domestic,North Sumatera,Langkat,25.508
1994-03-01,Domestic,Riau,Bengkalis,5.7412
1994-03-01,Domestic,South Kalimantan,Banjar,1.0365
1994-03-01,Domestic,South Kalimantan,Barito Kuala,3.9169
1994-03-01,Domestic,South Sulawesi,Bone,1.754
1994-03-01,Domestic,West Java,Bandung,315.1932
1994-03-01,Domestic,West Java,Bekasi,23.7946
1994-03-01,Domestic,West Java,Bogor,116.2215
1994-03-01,Domestic,West Java,Karawang,43.544
1994-03-01,Domestic,West Java,Majalengka,7.096
1994-03-01,Domestic,West Java,Purwakarta,40.2663
1994-03-01,Domestic,West Java,Sukabumi,3.3265
1994-03-01,Domestic,West Java,Tasikmalaya,0.4691
1994-03-01,Domestic,West Kalimantan,Mempawah,137.107
1994-06-01,Domestic,Aceh,East Aceh,5.0809
1994-06-01,Domestic,Aceh,North Aceh,4.9239
1994-06-01,Domestic,Bali,Badung,42.3013
1994-06-01,Domestic,Banten,Serang,315.44
1994-06-01,Domestic,Banten,Tangerang,447.907
1994-06-01,Domestic,Bengkulu,North Bengkulu,42.778
1994-06-01,Domestic,Central Java,Banjarnegara,33.4101
1994-06-01,Domestic,Central Java,Boyolali,12.5111
1994-06-01,Domestic,Central Java,Karanganyar,6.9
1994-06-01,Domestic,Central Java,Kendal,5.0
1994-06-01,Domestic,Central Java,Magelang,2.674
1994-06-01,Domestic,Central Java,Pekalongan,8.6791
1994-06-01,Domestic,Central Java,Semarang,20.3947
1994-06-01,Domestic,Central Java,Sukoharjo,11.1642
1994-06-01,Domestic,Central Java,Tegal,0.395
1994-06-01,Domestic,Central Java,Wonosobo,50.8206
1994-06-01,Domestic,Central Kalimantan,East Kotawaringin,1.6098
1994-06-01,Domestic,Central Sulawesi,Donggala,1.5
1994-06-01,Domestic,DI Yogyakarta,Sleman,17.647
1994-06-01,Domestic,East Java,Bojonegoro,0.874
1994-06-01,Domestic,East Java,Gresik,77.2937
1994-06-01,Domestic,East Java,Kediri,1.6857
1994-06-01,Domestic,East Java,Malang,3.448
1994-06-01,Domestic,East Java,Mojokerto,149.5745
1994-06-01,Domestic,East Java,Pasuruan,50.3653
1994-06-01,Domestic,East Java,Sidoarjo,42.4055
1994-06-01,Domestic,East Kalimantan,Berau,1.96
1994-06-01,Domestic,Jambi,Batanghari,29.3876
1994-06-01,Domestic,Maluku,South East Maluku,1.675
1994-06-01,Domestic,North Sumatera,Deli Serdang,4.5755
1994-06-01,Domestic,North Sumatera,Labuhanbatu,20.6803
1994-06-01,Domestic,North Sumatera,Langkat,8.155
1994-06-01,Domestic,Riau,Bengkalis,66.0276
1994-06-01,Domestic,Riau,Indragiri Hilir,11.617
1994-06-01,Domestic,South East Sulawesi,Kendari,2.4547
1994-06-01,Domestic,South Kalimantan,Tanah Laut,6.0071
1994-06-01,Domestic,South Sulawesi,Bone,0.87
1994-06-01,Domestic,South Sulawesi,Gowa,1.1855
1994-06-01,Domestic,South Sumatera,Musi Banyuasin,3.7503
1994-06-01,Domestic,South Sumatera,Ogan Komering Ilir,3.6017
1994-06-01,Domestic,West Java,Bandung,509.2138
1994-06-01,Domestic,West Java,Bekasi,318.596
1994-06-01,Domestic,West Java,Bogor,174.7309
1994-06-01,Domestic,West Java,Cirebon,20.15
1994-06-01,Domestic,West Java,Karawang,93.9049
1994-06-01,Domestic,West Java,Purwakarta,3.0087
1994-06-01,Domestic,West Java,Sukabumi,1.8013
1994-09-01,Domestic,Bali,Badung,27.1864
1994-09-01,Domestic,Banten,Serang,64.8378
1994-09-01,Domestic,Banten,Tangerang,227.4498
1994-09-01,Domestic,Central Java,Karanganyar,8.4551
1994-09-01,Domestic,Central Java,Kendal,51.7219
1994-09-01,Domestic,Central Java,Kudus,5.9162
1994-09-01,Domestic,Central Java,Magelang,14.5287
1994-09-01,Domestic,DI Yogyakarta,Bantul,5.3227
1994-09-01,Domestic,DI Yogyakarta,Sleman,0.6705
1994-09-01,Domestic,East Java,Gresik,30.9575
1994-09-01,Domestic,East Java,Malang,2.5192
1994-09-01,Domestic,East Java,Pasuruan,20.8036
1994-09-01,Domestic,East Java,Sidoarjo,250.4914
1994-09-01,Domestic,Lampung,North Lampung,2.0277
1994-09-01,Domestic,Lampung,South Lampung,8.224
1994-09-01,Domestic,North Sumatera,Deli Serdang,2.1
1994-09-01,Domestic,South Sumatera,Muara Enim,876.13
1994-09-01,Domestic,West Java,Bandung,276.2273
1994-09-01,Domestic,West Java,Bekasi,193.2149
1994-09-01,Domestic,West Java,Bogor,26.795
1994-09-01,Domestic,West Java,Indramayu,2.1075
1994-09-01,Domestic,West Java,Karawang,157.3848
1994-09-01,Domestic,West Java,Purwakarta,8.0093
1994-09-01,Domestic,West Java,Subang,8.2289
1994-09-01,Domestic,West Java,Sumedang,316.0686
1994-12-01,Domestic,Bali,Badung,0.767
1994-12-01,Domestic,Bali,Gianyar,4.3122
1994-12-01,Domestic,Banten,Serang,192.9898
1994-12-01,Domestic,Banten,Tangerang,326.7921
1994-12-01,Domestic,Bengkulu,North Bengkulu,0.4501
1994-12-01,Domestic,Central Java,Karanganyar,7.8126
1994-12-01,Domestic,Central Java,Kudus,14.055
1994-12-01,Domestic,Central Java,Pekalongan,9.9884
1994-12-01,Domestic,Central Java,Semarang,95.876
1994-12-01,Domestic,Central Java,Sukoharjo,13.7767
1994-12-01,Domestic,DI Yogyakarta,Gunung Kidul,1.035
1994-12-01,Domestic,East Java,Gresik,22.906
1994-12-01,Domestic,East Java,Kediri,4.21
